word,to_asterisks,to_number,to_ommit,interleave_space,interleave_underscore,swap,duplicate_char,extra_char,random
vitriol,v*triol,vitri0l,vtrl,v i t r i o l,v_i_t_r_i_o_l,ivtriol,viiiiitriol,vitrioly,v i t r i o l
garrulous,g*rrulous,garrul0us,grrls,g a r r u l o u s,g_a_r_r_u_l_o_u_s,agrrulous,gaaaaarrulous,garrulousa,grrls
treasonable,tr*asonable,treas0nable,trsnbl,t r e a s o n a b l e,t_r_e_a_s_o_n_a_b_l_e,rteasonable,treeeeeasonable,treasonablej,rteasonable
impudence,*mpudence,impudence,mpdnc,i m p u d e n c e,i_m_p_u_d_e_n_c_e,mipudence,iiiiimpudence,impudenceu,mpdnc
tipsy,t*psy,tipsy,tpsy,t i p s y,t_i_p_s_y,itpsy,tiiiiipsy,tipsyi,t i p s y
cocktease,c*cktease,c0cktease,cckts,c o c k t e a s e,c_o_c_k_t_e_a_s_e,occktease,cooooocktease,cockteasew,c_o_c_k_t_e_a_s_e
loathe,l*athe,l0athe,lth,l o a t h e,l_o_a_t_h_e,olathe,loooooathe,loathef,l0athe
stan,st*n,stan,stn,s t a n,s_t_a_n,tsan,staaaaan,stang,stanm
fallacy,f*llacy,fallacy,fllcy,f a l l a c y,f_a_l_l_a_c_y,afllacy,faaaaallacy,fallacye,f_a_l_l_a_c_y
untruthful,*ntruthful,untruthful,ntrthfl,u n t r u t h f u l,u_n_t_r_u_t_h_f_u_l,nutruthful,uuuuuntruthful,untruthfulc,untruthful
wackadoodle,w*ckadoodle,wackad0odle,wckddl,w a c k a d o o d l e,w_a_c_k_a_d_o_o_d_l_e,awckadoodle,waaaaackadoodle,wackadoodlen,w_a_c_k_a_d_o_o_d_l_e
cackler,c*ckler,cackler,ccklr,c a c k l e r,c_a_c_k_l_e_r,acckler,caaaaackler,cacklert,cackler
brandwash,br*ndwash,brandwash,brndwsh,b r a n d w a s h,b_r_a_n_d_w_a_s_h,rbandwash,braaaaandwash,brandwashd,brandwasht
shitlist,sh*tlist,shitlist,shtlst,s h i t l i s t,s_h_i_t_l_i_s_t,hsitlist,shiiiiitlist,shitlistd,s_h_i_t_l_i_s_t
gnawing,gn*wing,gnawing,gnwng,g n a w i n g,g_n_a_w_i_n_g,ngawing,gnaaaaawing,gnawingi,gnaaaaawing
intolerant,*ntolerant,int0lerant,ntlrnt,i n t o l e r a n t,i_n_t_o_l_e_r_a_n_t,nitolerant,iiiiintolerant,intolerantj,iiiiintolerant
bulimic,b*limic,bulimic,blmc,b u l i m i c,b_u_l_i_m_i_c,ublimic,buuuuulimic,bulimicx,ublimic
bork,b*rk,b0rk,brk,b o r k,b_o_r_k,obrk,booooork,borko,b*rk
tonguefuck,t*nguefuck,t0nguefuck,tngfck,t o n g u e f u c k,t_o_n_g_u_e_f_u_c_k,otnguefuck,tooooonguefuck,tonguefuckr,t*nguefuck
multiculti,m*lticulti,multiculti,mltclt,m u l t i c u l t i,m_u_l_t_i_c_u_l_t_i,umlticulti,muuuuulticulti,multicultic,umlticulti
niggerless,n*ggerless,niggerless,nggrlss,n i g g e r l e s s,n_i_g_g_e_r_l_e_s_s,inggerless,niiiiiggerless,niggerlessx,inggerless
befogged,b*fogged,bef0gged,bfggd,b e f o g g e d,b_e_f_o_g_g_e_d,ebfogged,beeeeefogged,befoggede,bef0gged
overhyped,*verhyped,0verhyped,vrhypd,o v e r h y p e d,o_v_e_r_h_y_p_e_d,voerhyped,oooooverhyped,overhypedm,oooooverhyped
grimace,gr*mace,grimace,grmc,g r i m a c e,g_r_i_m_a_c_e,rgimace,griiiiimace,grimacem,rgimace
lackadaisical,l*ckadaisical,lackadaisical,lckdscl,l a c k a d a i s i c a l,l_a_c_k_a_d_a_i_s_i_c_a_l,alckadaisical,laaaaackadaisical,lackadaisicalr,laaaaackadaisical
profane,pr*fane,pr0fane,prfn,p r o f a n e,p_r_o_f_a_n_e,rpofane,prooooofane,profanee,prfn
unamiable,*namiable,unamiable,nmbl,u n a m i a b l e,u_n_a_m_i_a_b_l_e,nuamiable,uuuuunamiable,unamiablec,unamiablep
blistering,bl*stering,blistering,blstrng,b l i s t e r i n g,b_l_i_s_t_e_r_i_n_g,lbistering,bliiiiistering,blisteringx,bliiiiistering
menaced,m*naced,menaced,mncd,m e n a c e d,m_e_n_a_c_e_d,emnaced,meeeeenaced,menacedl,emnaced
footfuck,f*otfuck,f0otfuck,ftfck,f o o t f u c k,f_o_o_t_f_u_c_k,ofotfuck,fooooootfuck,footfuckh,f*otfuck
assfuck,*ssfuck,assfuck,ssfck,a s s f u c k,a_s_s_f_u_c_k,sasfuck,aaaaassfuck,assfuckn,sasfuck
fingerfuck,f*ngerfuck,fingerfuck,fngrfck,f i n g e r f u c k,f_i_n_g_e_r_f_u_c_k,ifngerfuck,fiiiiingerfuck,fingerfuckc,fingerfuck
refuck,r*fuck,refuck,rfck,r e f u c k,r_e_f_u_c_k,erfuck,reeeeefuck,refuckw,reeeeefuck
phobic,ph*bic,ph0bic,phbc,p h o b i c,p_h_o_b_i_c,hpobic,phooooobic,phobicn,phobich
uselessness,*selessness,uselessness,slssnss,u s e l e s s n e s s,u_s_e_l_e_s_s_n_e_s_s,suelessness,uuuuuselessness,uselessnesss,u_s_e_l_e_s_s_n_e_s_s
hubristic,h*bristic,hubristic,hbrstc,h u b r i s t i c,h_u_b_r_i_s_t_i_c,uhbristic,huuuuubristic,hubristicm,h u b r i s t i c
avenge,*venge,avenge,vng,a v e n g e,a_v_e_n_g_e,vaenge,aaaaavenge,avengea,*venge
weirdness,w*irdness,weirdness,wrdnss,w e i r d n e s s,w_e_i_r_d_n_e_s_s,ewirdness,weeeeeirdness,weirdnessj,weeeeeirdness
hopeless,h*peless,h0peless,hplss,h o p e l e s s,h_o_p_e_l_e_s_s,ohpeless,hooooopeless,hopelessy,h_o_p_e_l_e_s_s
flaunt,fl*unt,flaunt,flnt,f l a u n t,f_l_a_u_n_t,lfaunt,flaaaaaunt,flauntr,flaaaaaunt
befuck,b*fuck,befuck,bfck,b e f u c k,b_e_f_u_c_k,ebfuck,beeeeefuck,befucky,bfck
hurl,h*rl,hurl,hrl,h u r l,h_u_r_l,uhrl,huuuuurl,hurlm,hurls
prying,pry*ng,prying,pryng,p r y i n g,p_r_y_i_n_g,rpying,pryiiiiing,pryingx,pryng
spoiled,sp*iled,sp0iled,spld,s p o i l e d,s_p_o_i_l_e_d,psoiled,spoooooiled,spoiledj,psoiled
overweening,*verweening,0verweening,vrwnng,o v e r w e e n i n g,o_v_e_r_w_e_e_n_i_n_g,voerweening,oooooverweening,overweeningf,0verweening
decunt,d*cunt,decunt,dcnt,d e c u n t,d_e_c_u_n_t,edcunt,deeeeecunt,decuntv,dcnt
uncunt,*ncunt,uncunt,ncnt,u n c u n t,u_n_c_u_n_t,nucunt,uuuuuncunt,uncunti,*ncunt
perfidy,p*rfidy,perfidy,prfdy,p e r f i d y,p_e_r_f_i_d_y,eprfidy,peeeeerfidy,perfidyi,prfdy
misclassify,m*sclassify,misclassify,msclssfy,m i s c l a s s i f y,m_i_s_c_l_a_s_s_i_f_y,imsclassify,miiiiisclassify,misclassifyo,m i s c l a s s i f y
iniquity,*niquity,iniquity,nqty,i n i q u i t y,i_n_i_q_u_i_t_y,niiquity,iiiiiniquity,iniquitym,iniquity
toffy,t*ffy,t0ffy,tffy,t o f f y,t_o_f_f_y,otffy,toooooffy,toffym,toooooffy
repentant,r*pentant,repentant,rpntnt,r e p e n t a n t,r_e_p_e_n_t_a_n_t,erpentant,reeeeepentant,repentanta,rpntnt
cuntfuck,c*ntfuck,cuntfuck,cntfck,c u n t f u c k,c_u_n_t_f_u_c_k,ucntfuck,cuuuuuntfuck,cuntfuckc,c_u_n_t_f_u_c_k
mouthfuck,m*uthfuck,m0uthfuck,mthfck,m o u t h f u c k,m_o_u_t_h_f_u_c_k,omuthfuck,mooooouthfuck,mouthfucks,m_o_u_t_h_f_u_c_k
disneyfy,d*sneyfy,disneyfy,dsnyfy,d i s n e y f y,d_i_s_n_e_y_f_y,idsneyfy,diiiiisneyfy,disneyfyg,d_i_s_n_e_y_f_y
bleed,bl*ed,bleed,bld,b l e e d,b_l_e_e_d,lbeed,bleeeeeed,bleedo,bleedy
chug,ch*g,chug,chg,c h u g,c_h_u_g,hcug,chuuuuug,chugi,ch*g
unpardonable,*npardonable,unpard0nable,nprdnbl,u n p a r d o n a b l e,u_n_p_a_r_d_o_n_a_b_l_e,nupardonable,uuuuunpardonable,unpardonablec,uuuuunpardonable
niggerfied,n*ggerfied,niggerfied,nggrfd,n i g g e r f i e d,n_i_g_g_e_r_f_i_e_d,inggerfied,niiiiiggerfied,niggerfiedi,inggerfied
imperialist,*mperialist,imperialist,mprlst,i m p e r i a l i s t,i_m_p_e_r_i_a_l_i_s_t,miperialist,iiiiimperialist,imperialistt,imperialist
picky,p*cky,picky,pcky,p i c k y,p_i_c_k_y,ipcky,piiiiicky,pickyp,pickyh
wapanese,w*panese,wapanese,wpns,w a p a n e s e,w_a_p_a_n_e_s_e,awpanese,waaaaapanese,wapaneser,wpns
jackassed,j*ckassed,jackassed,jckssd,j a c k a s s e d,j_a_c_k_a_s_s_e_d,ajckassed,jaaaaackassed,jackassedw,j a c k a s s e d
pisslike,p*sslike,pisslike,psslk,p i s s l i k e,p_i_s_s_l_i_k_e,ipsslike,piiiiisslike,pissliker,pissliker
arseholic,*rseholic,arseh0lic,rshlc,a r s e h o l i c,a_r_s_e_h_o_l_i_c,raseholic,aaaaarseholic,arseholico,aaaaarseholic
skid,sk*d,skid,skd,s k i d,s_k_i_d,ksid,skiiiiid,skidz,s k i d
dickheaded,d*ckheaded,dickheaded,dckhdd,d i c k h e a d e d,d_i_c_k_h_e_a_d_e_d,idckheaded,diiiiickheaded,dickheadedb,dickheaded
megalomania,m*galomania,megal0mania,mglmn,m e g a l o m a n i a,m_e_g_a_l_o_m_a_n_i_a,emgalomania,meeeeegalomania,megalomaniav,mglmn
shitlike,sh*tlike,shitlike,shtlk,s h i t l i k e,s_h_i_t_l_i_k_e,hsitlike,shiiiiitlike,shitliker,shtlk
ludicrousness,l*dicrousness,ludicr0usness,ldcrsnss,l u d i c r o u s n e s s,l_u_d_i_c_r_o_u_s_n_e_s_s,uldicrousness,luuuuudicrousness,ludicrousnessc,ludicrousnessq
outfuck,*utfuck,0utfuck,tfck,o u t f u c k,o_u_t_f_u_c_k,uotfuck,oooooutfuck,outfuckk,outfuckw
dictatorial,d*ctatorial,dictat0rial,dcttrl,d i c t a t o r i a l,d_i_c_t_a_t_o_r_i_a_l,idctatorial,diiiiictatorial,dictatorialz,d*ctatorial
blowbang,bl*wbang,bl0wbang,blwbng,b l o w b a n g,b_l_o_w_b_a_n_g,lbowbang,blooooowbang,blowbangh,b_l_o_w_b_a_n_g
niggerize,n*ggerize,niggerize,nggrz,n i g g e r i z e,n_i_g_g_e_r_i_z_e,inggerize,niiiiiggerize,niggerizem,n_i_g_g_e_r_i_z_e
shitheaded,sh*theaded,shitheaded,shthdd,s h i t h e a d e d,s_h_i_t_h_e_a_d_e_d,hsitheaded,shiiiiitheaded,shitheadedt,hsitheaded
fuckish,f*ckish,fuckish,fcksh,f u c k i s h,f_u_c_k_i_s_h,ufckish,fuuuuuckish,fuckishr,fcksh
fuckuva,f*ckuva,fuckuva,fckv,f u c k u v a,f_u_c_k_u_v_a,ufckuva,fuuuuuckuva,fuckuvae,f_u_c_k_u_v_a
execrable,*xecrable,execrable,xcrbl,e x e c r a b l e,e_x_e_c_r_a_b_l_e,xeecrable,eeeeexecrable,execrablet,*xecrable
kiasi,k*asi,kiasi,ks,k i a s i,k_i_a_s_i,ikasi,kiiiiiasi,kiasig,k_i_a_s_i
brotherfucking,br*therfucking,br0therfucking,brthrfckng,b r o t h e r f u c k i n g,b_r_o_t_h_e_r_f_u_c_k_i_n_g,rbotherfucking,broooootherfucking,brotherfuckingt,rbotherfucking
mindfucked,m*ndfucked,mindfucked,mndfckd,m i n d f u c k e d,m_i_n_d_f_u_c_k_e_d,imndfucked,miiiiindfucked,mindfuckedz,imndfucked
unbefuckinglievable,*nbefuckinglievable,unbefuckinglievable,nbfcknglvbl,u n b e f u c k i n g l i e v a b l e,u_n_b_e_f_u_c_k_i_n_g_l_i_e_v_a_b_l_e,nubefuckinglievable,uuuuunbefuckinglievable,unbefuckinglievablea,nubefuckinglievable
unfaithful,*nfaithful,unfaithful,nfthfl,u n f a i t h f u l,u_n_f_a_i_t_h_f_u_l,nufaithful,uuuuunfaithful,unfaithfulg,unfaithful
fucktarded,f*cktarded,fucktarded,fcktrdd,f u c k t a r d e d,f_u_c_k_t_a_r_d_e_d,ufcktarded,fuuuuucktarded,fucktardeda,fcktrdd
antifag,*ntifag,antifag,ntfg,a n t i f a g,a_n_t_i_f_a_g,natifag,aaaaantifag,antifagc,a n t i f a g
politicking,p*liticking,p0liticking,pltckng,p o l i t i c k i n g,p_o_l_i_t_i_c_k_i_n_g,opliticking,poooooliticking,politickingm,p*liticking
fuckstruck,f*ckstruck,fuckstruck,fckstrck,f u c k s t r u c k,f_u_c_k_s_t_r_u_c_k,ufckstruck,fuuuuuckstruck,fuckstrucki,fuckstruckv
encunt,*ncunt,encunt,ncnt,e n c u n t,e_n_c_u_n_t,necunt,eeeeencunt,encuntg,encunt
shittastic,sh*ttastic,shittastic,shttstc,s h i t t a s t i c,s_h_i_t_t_a_s_t_i_c,hsittastic,shiiiiittastic,shittasticj,s h i t t a s t i c
predatory,pr*datory,predat0ry,prdtry,p r e d a t o r y,p_r_e_d_a_t_o_r_y,rpedatory,preeeeedatory,predatoryg,rpedatory
propagandist,pr*pagandist,pr0pagandist,prpgndst,p r o p a g a n d i s t,p_r_o_p_a_g_a_n_d_i_s_t,rpopagandist,prooooopagandist,propagandistw,p_r_o_p_a_g_a_n_d_i_s_t
postfuck,p*stfuck,p0stfuck,pstfck,p o s t f u c k,p_o_s_t_f_u_c_k,opstfuck,pooooostfuck,postfuckb,postfucky
shame,sh*me,shame,shm,s h a m e,s_h_a_m_e,hsame,shaaaaame,shames,sh*me
pissass,p*ssass,pissass,pssss,p i s s a s s,p_i_s_s_a_s_s,ipssass,piiiiissass,pissassg,p*ssass
asstastic,*sstastic,asstastic,sststc,a s s t a s t i c,a_s_s_t_a_s_t_i_c,sastastic,aaaaasstastic,asstasticw,asstastic
malformed,m*lformed,malf0rmed,mlfrmd,m a l f o r m e d,m_a_l_f_o_r_m_e_d,amlformed,maaaaalformed,malformedl,maaaaalformed
choking,ch*king,ch0king,chkng,c h o k i n g,c_h_o_k_i_n_g,hcoking,choooooking,chokingn,ch*king
overconfident,*verconfident,0verconfident,vrcnfdnt,o v e r c o n f i d e n t,o_v_e_r_c_o_n_f_i_d_e_n_t,voerconfident,oooooverconfident,overconfidentd,voerconfident
assholish,*ssholish,assh0lish,sshlsh,a s s h o l i s h,a_s_s_h_o_l_i_s_h,sasholish,aaaaassholish,assholishj,sshlsh
midfuck,m*dfuck,midfuck,mdfck,m i d f u c k,m_i_d_f_u_c_k,imdfuck,miiiiidfuck,midfucke,m_i_d_f_u_c_k
candified,c*ndified,candified,cndfd,c a n d i f i e d,c_a_n_d_i_f_i_e_d,acndified,caaaaandified,candifieds,caaaaandified
compulsive,c*mpulsive,c0mpulsive,cmplsv,c o m p u l s i v e,c_o_m_p_u_l_s_i_v_e,ocmpulsive,cooooompulsive,compulsivek,compulsiver
dual,d*al,dual,dl,d u a l,d_u_a_l,udal,duuuuual,dualu,d u a l
redskin,r*dskin,redskin,rdskn,r e d s k i n,r_e_d_s_k_i_n,erdskin,reeeeedskin,redskina,r_e_d_s_k_i_n
gaytarded,g*ytarded,gaytarded,gytrdd,g a y t a r d e d,g_a_y_t_a_r_d_e_d,agytarded,gaaaaaytarded,gaytardedk,g_a_y_t_a_r_d_e_d
wankless,w*nkless,wankless,wnklss,w a n k l e s s,w_a_n_k_l_e_s_s,awnkless,waaaaankless,wanklessi,wnklss
cuntless,c*ntless,cuntless,cntlss,c u n t l e s s,c_u_n_t_l_e_s_s,ucntless,cuuuuuntless,cuntlesse,cuuuuuntless
starfucking,st*rfucking,starfucking,strfckng,s t a r f u c k i n g,s_t_a_r_f_u_c_k_i_n_g,tsarfucking,staaaaarfucking,starfuckingb,staaaaarfucking
craptabulous,cr*ptabulous,craptabul0us,crptbls,c r a p t a b u l o u s,c_r_a_p_t_a_b_u_l_o_u_s,rcaptabulous,craaaaaptabulous,craptabuloush,cr*ptabulous
crapperific,cr*pperific,crapperific,crpprfc,c r a p p e r i f i c,c_r_a_p_p_e_r_i_f_i_c,rcapperific,craaaaapperific,crapperifici,rcapperific
lackey,l*ckey,lackey,lcky,l a c k e y,l_a_c_k_e_y,alckey,laaaaackey,lackeyq,l*ckey
cuntal,c*ntal,cuntal,cntl,c u n t a l,c_u_n_t_a_l,ucntal,cuuuuuntal,cuntaly,c*ntal
shitfuck,sh*tfuck,shitfuck,shtfck,s h i t f u c k,s_h_i_t_f_u_c_k,hsitfuck,shiiiiitfuck,shitfuckw,s_h_i_t_f_u_c_k
bedicked,b*dicked,bedicked,bdckd,b e d i c k e d,b_e_d_i_c_k_e_d,ebdicked,beeeeedicked,bedickedm,b_e_d_i_c_k_e_d
pridefulness,pr*defulness,pridefulness,prdflnss,p r i d e f u l n e s s,p_r_i_d_e_f_u_l_n_e_s_s,rpidefulness,priiiiidefulness,pridefulnessp,priiiiidefulness
overfuck,*verfuck,0verfuck,vrfck,o v e r f u c k,o_v_e_r_f_u_c_k,voerfuck,oooooverfuck,overfuckk,overfuckr
fucksome,f*cksome,fucks0me,fcksm,f u c k s o m e,f_u_c_k_s_o_m_e,ufcksome,fuuuuucksome,fucksomea,fcksm
scatterbrained,sc*tterbrained,scatterbrained,scttrbrnd,s c a t t e r b r a i n e d,s_c_a_t_t_e_r_b_r_a_i_n_e_d,csatterbrained,scaaaaatterbrained,scatterbrainedp,csatterbrained
unbelievable,*nbelievable,unbelievable,nblvbl,u n b e l i e v a b l e,u_n_b_e_l_i_e_v_a_b_l_e,nubelievable,uuuuunbelievable,unbelievablez,uuuuunbelievable
snort,sn*rt,sn0rt,snrt,s n o r t,s_n_o_r_t,nsort,snooooort,snorte,s_n_o_r_t
taunt,t*unt,taunt,tnt,t a u n t,t_a_u_n_t,atunt,taaaaaunt,taunth,taunto
misjudgment,m*sjudgment,misjudgment,msjdgmnt,m i s j u d g m e n t,m_i_s_j_u_d_g_m_e_n_t,imsjudgment,miiiiisjudgment,misjudgmentu,misjudgmentb
cutthroat,c*tthroat,cutthr0at,ctthrt,c u t t h r o a t,c_u_t_t_h_r_o_a_t,uctthroat,cuuuuutthroat,cutthroatw,uctthroat
seething,s*ething,seething,sthng,s e e t h i n g,s_e_e_t_h_i_n_g,esething,seeeeeething,seethingx,s*ething
naughtiness,n*ughtiness,naughtiness,nghtnss,n a u g h t i n e s s,n_a_u_g_h_t_i_n_e_s_s,anughtiness,naaaaaughtiness,naughtinessl,n a u g h t i n e s s
crappify,cr*ppify,crappify,crppfy,c r a p p i f y,c_r_a_p_p_i_f_y,rcappify,craaaaappify,crappifyy,crappifyw
obsequious,*bsequious,0bsequious,bsqs,o b s e q u i o u s,o_b_s_e_q_u_i_o_u_s,bosequious,ooooobsequious,obsequiousk,ooooobsequious
prefuck,pr*fuck,prefuck,prfck,p r e f u c k,p_r_e_f_u_c_k,rpefuck,preeeeefuck,prefucks,p r e f u c k
untruth,*ntruth,untruth,ntrth,u n t r u t h,u_n_t_r_u_t_h,nutruth,uuuuuntruth,untruthd,nutruth
rabble,r*bble,rabble,rbbl,r a b b l e,r_a_b_b_l_e,arbble,raaaaabble,rabblep,rabbled
capricious,c*pricious,caprici0us,cprcs,c a p r i c i o u s,c_a_p_r_i_c_i_o_u_s,acpricious,caaaaapricious,capriciousr,c a p r i c i o u s
bane,b*ne,bane,bn,b a n e,b_a_n_e,abne,baaaaane,baneq,b*ne
defile,d*file,defile,dfl,d e f i l e,d_e_f_i_l_e,edfile,deeeeefile,defilen,d_e_f_i_l_e
fluff,fl*ff,fluff,flff,f l u f f,f_l_u_f_f,lfuff,fluuuuuff,fluffj,fl*ff
cockaludicrous,c*ckaludicrous,c0ckaludicrous,cckldcrs,c o c k a l u d i c r o u s,c_o_c_k_a_l_u_d_i_c_r_o_u_s,occkaludicrous,cooooockaludicrous,cockaludicrousb,c0ckaludicrous
cahoots,c*hoots,cah0ots,chts,c a h o o t s,c_a_h_o_o_t_s,achoots,caaaaahoots,cahootse,cahootsy
clitted,cl*tted,clitted,clttd,c l i t t e d,c_l_i_t_t_e_d,lcitted,cliiiiitted,clittedx,clitted
futility,f*tility,futility,ftlty,f u t i l i t y,f_u_t_i_l_i_t_y,uftility,fuuuuutility,futilitym,fuuuuutility
sleck,sl*ck,sleck,slck,s l e c k,s_l_e_c_k,lseck,sleeeeeck,sleckd,lseck
minus,m*nus,minus,mns,m i n u s,m_i_n_u_s,imnus,miiiiinus,minusd,m_i_n_u_s
sourish,s*urish,s0urish,srsh,s o u r i s h,s_o_u_r_i_s_h,osurish,sooooourish,sourishp,s0urish
rambling,r*mbling,rambling,rmblng,r a m b l i n g,r_a_m_b_l_i_n_g,armbling,raaaaambling,ramblingp,raaaaambling
